Topic,Token,Lemma,POS Tag,Occurrences
combined-and-conditional-probability,fraction,fraction,NOUN,1
combined-and-conditional-probability,colours,colour,NOUN,1
combined-and-conditional-probability,beads,bead,NOUN,1
combined-and-conditional-probability,spins,spin,NOUN,1
combined-and-conditional-probability,plays,play,VERB,1
combined-and-conditional-probability,large,large,ADJ,1
combined-and-conditional-probability,uses,use,VERB,1
combined-and-conditional-probability,types,type,NOUN,1
combined-and-conditional-probability,Write,write,VERB,1
combined-and-conditional-probability,contain,contain,VERB,1
combined-and-conditional-probability,Y.,Y.,PROPN,1
combined-and-conditional-probability,turns,turn,VERB,1
combined-and-conditional-probability,shelf,shelf,NOUN,1
combined-and-conditional-probability,space,space,NOUN,1
combined-and-conditional-probability,Stuart,Stuart,PROPN,1
combined-and-conditional-probability,mint,mint,NOUN,1
combined-and-conditional-probability,shapes,shape,NOUN,1
combined-and-conditional-probability,male,male,NOUN,1
combined-and-conditional-probability,made,make,VERB,1
combined-and-conditional-probability,ginger,ginger,NOUN,1
combined-and-conditional-probability,working,work,VERB,1
combined-and-conditional-probability,Alfie,Alfie,PROPN,1
combined-and-conditional-probability,Liz,Liz,PROPN,1
combined-and-conditional-probability,late,late,ADJ,1
combined-and-conditional-probability,Fiza,Fiza,PROPN,1
combined-and-conditional-probability,buses,bus,NOUN,1
combined-and-conditional-probability,pass,pass,VERB,1
combined-and-conditional-probability,Rachael,Rachael,PROPN,1
combined-and-conditional-probability,Y,Y,PROPN,1
combined-and-conditional-probability,dropped,drop,VERB,1
combined-and-conditional-probability,less,less,ADV,1
combined-and-conditional-probability,Shabeen,Shabeen,PROPN,1
combined-and-conditional-probability,apples,apple,NOUN,1
combined-and-conditional-probability,years,year,NOUN,1
combined-and-conditional-probability,Phone,Phone,PROPN,1
combined-and-conditional-probability,Pippa,Pippa,PROPN,1
combined-and-conditional-probability,Tom,Tom,PROPN,1
combined-and-conditional-probability,followed,follow,VERB,1
combined-and-conditional-probability,independent,independent,ADJ,1
combined-and-conditional-probability,as,as,ADV,1
combined-and-conditional-probability,Lucy,Lucy,PROPN,1
combined-and-conditional-probability,Female,Female,PROPN,1
combined-and-conditional-probability,both,both,ADV,1
combined-and-conditional-probability,Mike,Mike,PROPN,1
combined-and-conditional-probability,outcomes,outcome,NOUN,1
combined-and-conditional-probability,beadsand,beadsand,PROPN,1
combined-and-conditional-probability,resit,resit,VERB,1
combined-and-conditional-probability,tennis,tennis,NOUN,1
combined-and-conditional-probability,values,value,NOUN,1
combined-and-conditional-probability,numbers,number,NOUN,1
combined-and-conditional-probability,white,white,PROPN,1
combined-and-conditional-probability,third,third,NOUN,1
combined-and-conditional-probability,Sophie,Sophie,PROPN,1
combined-and-conditional-probability,green.2,green.2,NOUN,1
combined-and-conditional-probability,attempts,attempt,NOUN,1
combined-and-conditional-probability,throws,throw,VERB,1
combined-and-conditional-probability,Sam,Sam,PROPN,1
combined-and-conditional-probability,Hubert,Hubert,PROPN,1
combined-and-conditional-probability,simplest,simple,ADJ,1
combined-and-conditional-probability,device,device,NOUN,1
combined-and-conditional-probability,lands,land,NOUN,1
combined-and-conditional-probability,ratio,ratio,NOUN,1
combined-and-conditional-probability,aniseed,aniseed,NOUN,1
combined-and-conditional-probability,got,get,VERB,1
combined-and-conditional-probability,chocolate,chocolate,NOUN,1
combined-and-conditional-probability,sock,sock,NOUN,1
combined-and-conditional-probability,often,often,ADV,1
combined-and-conditional-probability,putting,put,VERB,1
combined-and-conditional-probability,buys,buy,VERB,1
combined-and-conditional-probability,taking,take,VERB,1
combined-and-conditional-probability,clearly,clearly,ADV,1
combined-and-conditional-probability,examination,examination,NOUN,1
combined-and-conditional-probability,assumption,assumption,NOUN,1
combined-and-conditional-probability,designed,design,VERB,1
combined-and-conditional-probability,lemon.7,lemon.7,PROPN,1
combined-and-conditional-probability,equally,equally,ADV,1
combined-and-conditional-probability,actual,actual,ADJ,1
combined-and-conditional-probability,Nomusa,Nomusa,PROPN,1
combined-and-conditional-probability,vegetables,vegetable,NOUN,1
combined-and-conditional-probability,lemon,lemon,NOUN,1
combined-and-conditional-probability,independently,independently,ADV,1
combined-and-conditional-probability,red?You,red?You,PROPN,1
combined-and-conditional-probability,winner,winner,NOUN,1
combined-and-conditional-probability,Steffi,Steffi,PROPN,1
combined-and-conditional-probability,next,next,ADJ,1
combined-and-conditional-probability,Work,work,NOUN,1
combined-and-conditional-probability,tiles,tile,NOUN,1
combined-and-conditional-probability,Marnie,Marnie,PROPN,1
combined-and-conditional-probability,pieces,piece,NOUN,1
combined-and-conditional-probability,attempt,attempt,NOUN,1
combined-and-conditional-probability,turned,turn,VERB,1
combined-and-conditional-probability,loser,loser,NOUN,1
combined-and-conditional-probability,use,use,VERB,1
combined-and-conditional-probability,tomorrow,tomorrow,NOUN,1
combined-and-conditional-probability,mixed,mix,VERB,1
combined-and-conditional-probability,Anna,Anna,PROPN,1
combined-and-conditional-probability,drawer,drawer,NOUN,1
combined-and-conditional-probability,expression,expression,NOUN,1
combined-and-conditional-probability,drive,drive,VERB,1
combined-and-conditional-probability,buses.25,buses.25,PROPN,1
combined-and-conditional-probability,heads?Justify,heads?justify,VERB,1
combined-and-conditional-probability,school,school,NOUN,1
combined-and-conditional-probability,bowl.4,bowl.4,NOUN,1
combined-and-conditional-probability,Ria,Ria,PROPN,1
combined-and-conditional-probability,meeting,meeting,NOUN,1
combined-and-conditional-probability,Linda,Linda,PROPN,1
combined-and-conditional-probability,orange,orange,PROPN,1
combined-and-conditional-probability,bus,bus,NOUN,1
combined-and-conditional-probability,writes,write,VERB,1
combined-and-conditional-probability,Thelma,Thelma,PROPN,1
combined-and-conditional-probability,pay,pay,VERB,1
combined-and-conditional-probability,example,example,NOUN,1
combined-and-conditional-probability,old,old,ADJ,1
combined-and-conditional-probability,fails,fail,VERB,1
combined-and-conditional-probability,white,white,ADJ,1
combined-and-conditional-probability,coins,coin,NOUN,1
combined-and-conditional-probability,looks,look,VERB,1
combined-and-conditional-probability,lowest,low,ADJ,1
combined-and-conditional-probability,Sasha,Sasha,PROPN,1
combined-and-conditional-probability,Bag,bag,NOUN,1
combined-and-conditional-probability,much,much,ADJ,1
combined-and-conditional-probability,biscuits3,biscuits3,NOUN,1
combined-and-conditional-probability,heads,head,VERB,1
combined-and-conditional-probability,come,come,VERB,1
combined-and-conditional-probability,males,male,NOUN,1
combined-and-conditional-probability,even,even,ADJ,1
combined-and-conditional-probability,shape,shape,NOUN,1
combined-and-conditional-probability,Nick,Nick,PROPN,1
combined-and-conditional-probability,replaced,replace,VERB,1
combined-and-conditional-probability,expect,expect,VERB,1
combined-and-conditional-probability,form,form,NOUN,1
combined-and-conditional-probability,Barney,Barney,PROPN,1
combined-and-conditional-probability,replace,replace,VERB,1
combined-and-conditional-probability,hidden,hide,VERB,1
combined-and-conditional-probability,greater,great,ADJ,1
combined-and-conditional-probability,Erin,Erin,PROPN,1
combined-and-conditional-probability,correct?Justify,correct?justify,VERB,1
combined-and-conditional-probability,landed,land,VERB,1
combined-and-conditional-probability,plain,plain,ADJ,1
combined-and-conditional-probability,starts,start,VERB,1
combined-and-conditional-probability,Mel,Mel,PROPN,1
combined-and-conditional-probability,supermarket,supermarket,NOUN,1
combined-and-conditional-probability,Ravi,Ravi,PROPN,1
combined-and-conditional-probability,also,also,ADV,1
combined-and-conditional-probability,P,p,NOUN,1
combined-and-conditional-probability,Carolyn,Carolyn,PROPN,1
combined-and-conditional-probability,Dice,dice,NOUN,1
combined-and-conditional-probability,beats,beat,VERB,1
combined-and-conditional-probability,car,car,NOUN,1
combined-and-conditional-probability,start,start,VERB,1
combined-and-conditional-probability,wins,win,VERB,1
combined-and-conditional-probability,egg,egg,NOUN,1
combined-and-conditional-probability,Jaden,Jaden,PROPN,1
combined-and-conditional-probability,biscuits5,biscuits5,NOUN,1
combined-and-conditional-probability,travelled,travel,VERB,1
combined-and-conditional-probability,sweets5,sweets5,PROPN,1
combined-and-conditional-probability,Laptop,Laptop,PROPN,1
combined-and-conditional-probability,Katie,Katie,PROPN,1
combined-and-conditional-probability,Sharif,Sharif,PROPN,1
combined-and-conditional-probability,Male,Male,PROPN,1
combined-and-conditional-probability,andSpinner,andSpinner,PROPN,1
combined-and-conditional-probability,result,result,NOUN,1
combined-and-conditional-probability,pence,pence,NOUN,1
combined-and-conditional-probability,sandwiches,sandwich,NOUN,1
combined-and-conditional-probability,X.She,X.She,PROPN,1
combined-and-conditional-probability,Sanay,Sanay,PROPN,1
combined-and-conditional-probability,most,most,ADJ,1
combined-and-conditional-probability,oranges,orange,NOUN,1
combined-and-conditional-probability,Olly,Olly,PROPN,1
combined-and-conditional-probability,numbered,number,VERB,1
combined-and-conditional-probability,biscuits,biscuit,NOUN,1
combined-and-conditional-probability,adds,add,VERB,1
combined-and-conditional-probability,train,train,NOUN,1
combined-and-conditional-probability,together,together,ADV,1
combined-and-conditional-probability,calculates,calculate,VERB,1
combined-and-conditional-probability,.Show,.Show,PROPN,1
combined-and-conditional-probability,sample,sample,NOUN,1
combined-and-conditional-probability,spinners,spinner,NOUN,1
combined-and-conditional-probability,female,female,NOUN,1
transformations-of-graphs,graph,graph,NOUN,47
transformations-of-graphs,equation,equation,NOUN,37
transformations-of-graphs,curve,curve,NOUN,33
transformations-of-graphs,grid,grid,NOUN,25
transformations-of-graphs,coordinates,coordinate,NOUN,21
transformations-of-graphs,point,point,NOUN,19
transformations-of-graphs,sketch,sketch,VERB,17
transformations-of-graphs,Write,write,VERB,16
transformations-of-graphs,Find,find,VERB,14
transformations-of-graphs,Here,here,ADV,13
transformations-of-graphs,transformed,transform,VERB,12
transformations-of-graphs,draw,draw,VERB,12
transformations-of-graphs,above,above,ADV,12
transformations-of-graphs,has,have,VERB,12
transformations-of-graphs,shown,show,VERB,12
transformations-of-graphs,sketch,sketch,NOUN,11
transformations-of-graphs,-axis,-axi,NOUN,10
transformations-of-graphs,translated,translate,VERB,7
transformations-of-graphs,diagram,diagram,NOUN,7
transformations-of-graphs,maximum,maximum,ADJ,7
transformations-of-graphs,translation,translation,NOUN,7
transformations-of-graphs,Give,give,VERB,6
transformations-of-graphs,fully,fully,ADV,6
transformations-of-graphs,transformation,transformation,NOUN,6
transformations-of-graphs,give,give,VERB,6
transformations-of-graphs,form,form,NOUN,6
transformations-of-graphs,values,value,NOUN,6
transformations-of-graphs,points,point,NOUN,6
transformations-of-graphs,Circle,Circle,PROPN,5
transformations-of-graphs,ii,ii,PROPN,5
transformations-of-graphs,below,below,ADV,5
transformations-of-graphs,Describe,describe,VERB,5
transformations-of-graphs,shows,show,VERB,5
transformations-of-graphs,same,same,ADJ,4
transformations-of-graphs,passes,pass,VERB,4
transformations-of-graphs,value,value,NOUN,4
transformations-of-graphs,minimum,minimum,ADJ,4
transformations-of-graphs,axes,axis,NOUN,4
transformations-of-graphs,curve,curve,VERB,4
transformations-of-graphs,vector,vector,NOUN,4
transformations-of-graphs,integers,integer,NOUN,4
transformations-of-graphs,grids,grid,NOUN,4
transformations-of-graphs,constant,constant,NOUN,4
transformations-of-graphs,answer,answer,NOUN,4
transformations-of-graphs,reflection,reflection,NOUN,3
transformations-of-graphs,mapped,map,VERB,3
transformations-of-graphs,intersects,intersect,VERB,3
transformations-of-graphs,positive,positive,ADJ,2
transformations-of-graphs,units,unit,NOUN,2
transformations-of-graphs,Work,work,VERB,2
transformations-of-graphs,simplify,simplify,VERB,2
transformations-of-graphs,-intercept,-intercept,PROPN,2
transformations-of-graphs,show,show,VERB,2
transformations-of-graphs,Rita,Rita,PROPN,2
transformations-of-graphs,Curve,curve,NOUN,2
transformations-of-graphs,is,be,VERB,2
transformations-of-graphs,map,map,VERB,2
transformations-of-graphs,G,g,NOUN,2
transformations-of-graphs,constants,constant,NOUN,2
transformations-of-graphs,line,line,NOUN,2
transformations-of-graphs,iii,iii,NOUN,2
transformations-of-graphs,only,only,ADV,2
transformations-of-graphs,incorrect,incorrect,ADJ,2
transformations-of-graphs,series,series,NOUN,2
transformations-of-graphs,centre,centre,NOUN,2
transformations-of-graphs,transformations,transformation,NOUN,2
transformations-of-graphs,possible,possible,ADJ,2
transformations-of-graphs,writing,write,VERB,2
transformations-of-graphs,Label,Label,PROPN,2
transformations-of-graphs,describe,describe,VERB,2
transformations-of-graphs,reflected,reflect,VERB,2
transformations-of-graphs,single,single,ADJ,2
transformations-of-graphs,drawn,draw,VERB,2
transformations-of-graphs,intersection,intersection,NOUN,2
transformations-of-graphs,G.,G.,PROPN,2
transformations-of-graphs,reason,reason,NOUN,2
transformations-of-graphs,Work,work,NOUN,2
transformations-of-graphs,letter,letter,NOUN,2
transformations-of-graphs,Draw,draw,VERB,2
transformations-of-graphs,part,part,NOUN,2
transformations-of-graphs,equationwhereThe,equationwherethe,NOUN,2
transformations-of-graphs,right,right,NOUN,2
transformations-of-graphs,correct,correct,ADJ,2
transformations-of-graphs,c,c,PROPN,2
transformations-of-graphs,need,need,VERB,2
transformations-of-graphs,maps,map,NOUN,2
transformations-of-graphs,only,only,ADJ,2
transformations-of-graphs,circle,circle,NOUN,2
transformations-of-graphs,tries,try,VERB,2
transformations-of-graphs,i,i,PROPN,1
transformations-of-graphs,parts,part,NOUN,1
transformations-of-graphs,composite,composite,ADJ,1
transformations-of-graphs,occurs,occur,VERB,1
transformations-of-graphs,places,place,NOUN,1
transformations-of-graphs,function,function,NOUN,1
transformations-of-graphs,crosses,cross,VERB,1
transformations-of-graphs,b,b,PROPN,1
transformations-of-graphs,f,f,PROPN,1
transformations-of-graphs,represents,represent,VERB,1
transformations-of-graphs,=,=,NOUN,1
